Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Potencia
CHEMBL5441068,,,244.25,,2.54,,Oc1ccc(-c2ccc3c(c2)OCCO3)cc1O,EC50,=,71000.0,nM,4.15,,,UO_0000065,,,,,,CHEMBL5354826,Antioxidant activity assessed as DPPH radical scavenging activity by ultraviolet spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5352445,1,,Eur J Med Chem,2022,,,,,0.071,,71000.0,4.851,Media
CHEMBL5425532,,,226.23,,3.51,,Oc1ccc(-c2cc3ccccc3o2)cc1O,EC50,=,49000.0,nM,4.31,,,UO_0000065,,,,,,CHEMBL5354826,Antioxidant activity assessed as DPPH radical scavenging activity by ultraviolet spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5352445,1,,Eur J Med Chem,2022,,,,,0.049,,49000.0,4.69,Media
CHEMBL5398068,,,236.27,,3.92,,Oc1ccc(-c2ccc3ccccc3c2)cc1O,EC50,=,53000.0,nM,4.28,,,UO_0000065,,,,,,CHEMBL5354826,Antioxidant activity assessed as DPPH radical scavenging activity by ultraviolet spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5352445,1,,Eur J Med Chem,2022,,,,,0.053,,53000.0,4.724,Media
CHEMBL5413117,,,280.32,,4.32,,CCOc1ccc2ccccc2c1-c1ccc(O)c(O)c1,EC50,=,37000.0,nM,4.43,,,UO_0000065,,,,,,CHEMBL5354826,Antioxidant activity assessed as DPPH radical scavenging activity by ultraviolet spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5352445,1,,Eur J Med Chem,2022,,,,,0.037,,37000.0,4.568,Media
CHEMBL5395696,,,326.44,,4.83,,Oc1ccc(-c2cccc3c2SC2C=CC=CC2S3)cc1O,EC50,=,37000.0,nM,4.43,,,UO_0000065,,,,,,CHEMBL5354826,Antioxidant activity assessed as DPPH radical scavenging activity by ultraviolet spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5352445,1,,Eur J Med Chem,2022,,,,,0.037,,37000.0,4.568,Media
CHEMBL5401317,,,286.33,,5.07,,Oc1ccc(-c2c3ccccc3cc3ccccc23)cc1O,EC50,=,51000.0,nM,4.29,,,UO_0000065,,,,,,CHEMBL5354826,Antioxidant activity assessed as DPPH radical scavenging activity by ultraviolet spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5352445,1,,Eur J Med Chem,2022,,,,,0.051,,51000.0,4.708,Media
CHEMBL5421129,,,292.36,,5.13,,Oc1ccc(-c2cccc3c2sc2ccccc23)cc1O,EC50,=,82000.0,nM,4.09,,,UO_0000065,,,,,,CHEMBL5354826,Antioxidant activity assessed as DPPH radical scavenging activity by ultraviolet spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5352445,1,,Eur J Med Chem,2022,,,,,0.082,,82000.0,4.914,Media
CHEMBL5427414,,,276.29,,4.66,,Oc1ccc(-c2cccc3c2oc2ccccc23)cc1O,EC50,=,54000.0,nM,4.27,,,UO_0000065,,,,,,CHEMBL5354826,Antioxidant activity assessed as DPPH radical scavenging activity by ultraviolet spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5352445,1,,Eur J Med Chem,2022,,,,,0.054,,54000.0,4.732,Media
CHEMBL291501,RESVERATROL 4'-METHYL ETHER,,242.27,,3.28,,COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,EC50,=,48.6,,,,,,,,,,,CHEMBL845399,"Antioxidant activity as the effective concentration to achieve 50% bioeffectivity value of 2,2-diphenyl-1-picrylhydrazyl radical (DPPH)",B,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1136515,1,,Bioorg Med Chem Lett,2003,,,,,48.6,,,,Baja
CHEMBL58983,,,226.28,,3.58,,Cc1cc(O)cc(/C=C/c2ccc(O)cc2)c1,EC50,=,30.1,,,,,,,,,,,CHEMBL845399,"Antioxidant activity as the effective concentration to achieve 50% bioeffectivity value of 2,2-diphenyl-1-picrylhydrazyl radical (DPPH)",B,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1136515,1,,Bioorg Med Chem Lett,2003,,,,,30.1,,,,Baja
CHEMBL375925,CYATHUSAL A,,330.29,,2.46,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1CO2,EC50,=,41590.0,nM,4.38,,,UO_0000065,,,,,,CHEMBL905177,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,41.59,,41590.0,4.619,Media
CHEMBL153,TROLOX,,250.29,,2.49,,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,EC50,=,37610.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL905177,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,37.61,,37610.0,4.575,Media
CHEMBL4296740,BUTYLATED HYDROXYANISOLE,,360.49,,,,COc1ccc(O)c(C(C)(C)C)c1.COc1ccc(O)cc1C(C)(C)C,EC50,=,97090.0,nM,4.01,,,UO_0000065,,,,,,CHEMBL905177,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,97.09,,97090.0,4.987,Media
CHEMBL375926,PULVINATAL,,360.32,,2.61,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(OC)O2,EC50,=,28590.0,nM,4.54,,,UO_0000065,,,,,,CHEMBL905177,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,28.59,,28590.0,4.456,Media
CHEMBL228355,CYATHUSAL C,,388.37,,3.39,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(OC(C)C)O2,EC50,=,26640.0,nM,4.57,,,UO_0000065,,,,,,CHEMBL905177,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,26.64,,26640.0,4.426,Media
CHEMBL228300,CYATHUSAL B,,346.29,,1.96,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(O)O2,EC50,=,46010.0,nM,4.34,,,UO_0000065,,,,,,CHEMBL905177,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,46.01,,46010.0,4.663,Media
CHEMBL375925,CYATHUSAL A,,330.29,,2.46,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1CO2,EC50,=,7860.0,nM,5.11,,,UO_0000065,,,,,,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,7.86,,7860.0,3.895,Alta
CHEMBL153,TROLOX,,250.29,,2.49,,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,EC50,=,14540.0,nM,4.84,,,UO_0000065,,,,,,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,14.54,,14540.0,4.163,Alta
CHEMBL4296740,BUTYLATED HYDROXYANISOLE,,360.49,,,,COc1ccc(O)c(C(C)(C)C)c1.COc1ccc(O)cc1C(C)(C)C,EC50,=,11700.0,nM,4.93,,,UO_0000065,,,,,,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,11.7,,11700.0,4.068,Alta
CHEMBL375926,PULVINATAL,,360.32,,2.61,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(OC)O2,EC50,=,8360.0,nM,5.08,,,UO_0000065,,,,,,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,8.36,,8360.0,3.922,Alta
CHEMBL228355,CYATHUSAL C,,388.37,,3.39,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(OC(C)C)O2,EC50,=,9100.0,nM,5.04,,,UO_0000065,,,,,,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,9.1,,9100.0,3.959,Alta
CHEMBL228300,CYATHUSAL B,,346.29,,1.96,,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(O)O2,EC50,=,11060.0,nM,4.96,,,UO_0000065,,,,,,CHEMBL905178,Antioxidant activity assessed as ABTS radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1143704,1,,J Nat Prod,2007,,,,,11.06,,11060.0,4.044,Alta
CHEMBL389305,,,283.4,,5.27,,COc1ccc(Nc2cccc3c(C)c(C)sc23)cc1,EC50,=,21.6,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL891540,Antioxidant activity assessed as reduction of ferric cyanide complex by reducing power assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.0216,,76217.361,4.882,Media
CHEMBL389306,,,283.4,,5.27,,COc1cccc(Nc2cccc3c(C)c(C)sc23)c1,EC50,=,98.7,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL891540,Antioxidant activity assessed as reduction of ferric cyanide complex by reducing power assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.0987,,348270.995,5.542,Baja
CHEMBL241913,,,313.42,,5.28,,COc1ccc(Nc2cccc3c(C)c(C)sc23)cc1OC,EC50,=,22.7,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL891540,Antioxidant activity assessed as reduction of ferric cyanide complex by reducing power assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.0227,,72426.776,4.86,Media
CHEMBL241914,,,278.38,,5.13,,Cc1sc2c(Nc3ccc(C#N)cc3)cccc2c1C,EC50,>,250.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL891540,Antioxidant activity assessed as reduction of ferric cyanide complex by reducing power assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.25,,898053.021,5.953,Baja
CHEMBL388238,,,254.36,,4.66,,Cc1sc2c(Nc3cccnc3)cccc2c1C,EC50,>,250.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL891540,Antioxidant activity assessed as reduction of ferric cyanide complex by reducing power assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.25,,982858.94,5.992,Baja
CHEMBL388444,,,254.36,,4.66,,Cc1sc2c(Nc3ccccn3)cccc2c1C,EC50,>,250.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL891540,Antioxidant activity assessed as reduction of ferric cyanide complex by reducing power assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.25,,982858.94,5.992,Baja
CHEMBL389305,,,283.4,,5.27,,COc1ccc(Nc2cccc3c(C)c(C)sc23)cc1,EC50,=,8.45,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL891543,Antioxidant activity assessed as inhibition of lipid peroxidation after 2 hrs by beta carotene bleaching method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.00845,,29816.514,4.474,Media
CHEMBL389306,,,283.4,,5.27,,COc1cccc(Nc2cccc3c(C)c(C)sc23)c1,EC50,=,13.7,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL891543,Antioxidant activity assessed as inhibition of lipid peroxidation after 2 hrs by beta carotene bleaching method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.0137,,48341.567,4.684,Media
CHEMBL241913,,,313.42,,5.28,,COc1ccc(Nc2cccc3c(C)c(C)sc23)cc1OC,EC50,=,8.73,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL891543,Antioxidant activity assessed as inhibition of lipid peroxidation after 2 hrs by beta carotene bleaching method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.00873,,27853.998,4.445,Media
CHEMBL241914,,,278.38,,5.13,,Cc1sc2c(Nc3ccc(C#N)cc3)cccc2c1C,EC50,=,16.0,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL891543,Antioxidant activity assessed as inhibition of lipid peroxidation after 2 hrs by beta carotene bleaching method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.016,,57475.393,4.759,Media
CHEMBL388238,,,254.36,,4.66,,Cc1sc2c(Nc3cccnc3)cccc2c1C,EC50,=,17.3,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL891543,Antioxidant activity assessed as inhibition of lipid peroxidation after 2 hrs by beta carotene bleaching method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.0173,,68013.839,4.833,Media
CHEMBL388444,,,254.36,,4.66,,Cc1sc2c(Nc3ccccn3)cccc2c1C,EC50,>,250.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL891543,Antioxidant activity assessed as inhibition of lipid peroxidation after 2 hrs by beta carotene bleaching method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1146338,1,,Bioorg Med Chem,2007,,,,,0.25,,982858.94,5.992,Baja
CHEMBL464825,MANGIFERIN,,422.34,,-0.72,,O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,EC50,=,1260.0,nM,5.9,,,UO_0000065,,,,,,CHEMBL1043925,Antioxidant activity assessed as protection against peroxyl radical-induced alkaline phosphatase oxidation by fluorimetric assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1154138,1,,J Nat Prod,2008,,,,,1.26,,1260.0,3.1,Alta
CHEMBL573652,,,558.45,,0.52,,O=C(O[C@@H]1[C@@H](O)[C@H](Oc2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)O[C@H](CO)[C@H]1O)c1ccc(O)cc1,EC50,=,980.0,nM,6.01,,,UO_0000065,,,,,,CHEMBL1043925,Antioxidant activity assessed as protection against peroxyl radical-induced alkaline phosphatase oxidation by fluorimetric assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1154138,1,,J Nat Prod,2008,,,,,0.98,,980.0,2.991,Alta
CHEMBL578973,,,584.49,,0.92,,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H](O)[C@H](Oc2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)O[C@H](CO)[C@H]1O,EC50,=,830.0,nM,6.08,,,UO_0000065,,,,,,CHEMBL1043925,Antioxidant activity assessed as protection against peroxyl radical-induced alkaline phosphatase oxidation by fluorimetric assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1154138,1,,J Nat Prod,2008,,,,,0.83,,830.0,2.919,Alta
CHEMBL575364,,,584.49,,0.92,,O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)[C@H](O)[C@@H](O)[C@@H]1O,EC50,=,1480.0,nM,5.83,,,UO_0000065,,,,,,CHEMBL1043925,Antioxidant activity assessed as protection against peroxyl radical-induced alkaline phosphatase oxidation by fluorimetric assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1154138,1,,J Nat Prod,2008,,,,,1.48,,1480.0,3.17,Alta
CHEMBL575365,,,568.49,,1.21,,O=C(/C=C/c1ccccc1)O[C@@H]1[C@@H](O)[C@H](Oc2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)O[C@H](CO)[C@H]1O,EC50,=,980.0,nM,6.01,,,UO_0000065,,,,,,CHEMBL1043925,Antioxidant activity assessed as protection against peroxyl radical-induced alkaline phosphatase oxidation by fluorimetric assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1154138,1,,J Nat Prod,2008,,,,,0.98,,980.0,2.991,Alta
CHEMBL575168,,,600.49,,0.62,,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@@H](O)[C@H](Oc2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)O[C@H](CO)[C@H]1O,EC50,=,1180.0,nM,5.93,,,UO_0000065,,,,,,CHEMBL1043925,Antioxidant activity assessed as protection against peroxyl radical-induced alkaline phosphatase oxidation by fluorimetric assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1154138,1,,J Nat Prod,2008,,,,,1.18,,1180.0,3.072,Alta
CHEMBL574786,,,542.45,,0.81,,O=C(O[C@@H]1[C@@H](O)[C@H](Oc2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)O[C@H](CO)[C@H]1O)c1ccccc1,EC50,=,1870.0,nM,5.73,,,UO_0000065,,,,,,CHEMBL1043925,Antioxidant activity assessed as protection against peroxyl radical-induced alkaline phosphatase oxidation by fluorimetric assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1154138,1,,J Nat Prod,2008,,,,,1.87,,1870.0,3.272,Alta
CHEMBL50,QUERCETIN,,302.24,,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,EC50,=,1000.0,nM,6.0,,,UO_0000065,,,,,,CHEMBL1043925,Antioxidant activity assessed as protection against peroxyl radical-induced alkaline phosphatase oxidation by fluorimetric assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL1154138,1,,J Nat Prod,2008,,,,,1.0,,1000.0,3.0,Alta
CHEMBL1271925,,,504.44,,0.63,,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O,EC50,=,113000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,113.0,,113000.0,5.053,Media
CHEMBL1271926,,,492.43,,0.07,,COc1cc2oc(-c3ccc(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3)c(C)c(=O)c2c(O)c1O,EC50,=,31000.0,nM,4.51,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,31.0,,31000.0,4.491,Media
CHEMBL509624,,,450.4,,-0.31,,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,EC50,=,15600.0,nM,4.81,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,15.6,,15600.0,4.193,Alta
CHEMBL1271981,,,448.38,,-0.24,,O=c1cc(-c2cc(O)cc(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,EC50,=,32000.0,nM,4.5,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,32.0,,32000.0,4.505,Media
CHEMBL469654,PRUNIN,,434.4,,-0.02,,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,EC50,=,40600.0,nM,4.39,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,40.6,,40600.0,4.609,Media
CHEMBL487017,APIGETRIN,,432.38,,0.05,,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,EC50,=,20370.0,nM,4.69,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,20.37,,20370.0,4.309,Alta
CHEMBL233929,GALUTEOLIN,,448.38,,-0.24,,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,EC50,=,3940.0,nM,5.41,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,3.94,,3940.0,3.595,Alta
CHEMBL487018,TILIANINE,,446.41,,0.35,,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,EC50,=,95000.0,nM,4.02,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,95.0,,95000.0,4.978,Media
CHEMBL1272141,,,490.42,,0.33,,CCOC(=O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,EC50,=,13150.0,nM,4.88,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,13.15,,13150.0,4.119,Alta
CHEMBL1272142,,,520.44,,0.33,,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O,EC50,=,95240.0,nM,4.02,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,95.24,,95240.0,4.979,Media
CHEMBL1272196,,,478.41,,-0.24,,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,EC50,=,81170.0,nM,4.09,,,UO_0000065,,,,,,CHEMBL1272790,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1268973,1,,Bioorg Med Chem Lett,2010,,,,,81.17,,81170.0,4.909,Media
