Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Deviation_from_mean,Deviation_from_median,Mean_log10,Median_log10,Std_log10,Anderson_stat,Anderson_critical_value_5pct,Skewness,Kurtosis,Category,Subcategory
CHEMBL4545708,,,361.0,,,,CCCC[Te]c1ccc(C(C)NCC(C)C)cc1,IC50,=,12.49,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL4311664,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4308909,1,,Bioorg Med Chem,2019,,,,,12.49,34598.338,4.539,-5.252213576678599e-05,0.0110000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL4528645,,,395.02,,,,CCCC[Te]c1ccc(C(C)NCc2ccccc2)cc1,IC50,=,11.41,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL4311664,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4308909,1,,Bioorg Med Chem,2019,,,,,11.41,28884.613,4.461,-0.0780525221357661,-0.0669999999999992,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL4454968,,,320.85,,,,C/C(=N\O)c1ccc([Te]CCCO)cc1,IC50,=,13.06,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL4311664,Antioxidant activity of the compound assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4308909,1,,Bioorg Med Chem,2019,,,,,13.06,40704.379,4.61,0.0709474778642338,0.0820000000000007,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL3409366,,,322.32,0.0,2.36,,O=C(O)Cn1c(=O)c(/C=C/c2ccc(O)cc2)nc2ccccc21,IC50,=,51500.0,nM,4.29,,,UO_0000065,,,,,,0,CHEMBL3412873,Antioxidant activity assessed as DPPH scavenging activity after 30 mins by UV spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407362,1,,J Med Chem,2015,,,,,51.5,51500.0,4.712,0.1729474778642332,0.1840000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3409369,,,352.35,0.0,2.37,,COc1cc(/C=C/c2nc3ccccc3n(CC(=O)O)c2=O)ccc1O,IC50,=,24100.0,nM,4.62,,,UO_0000065,,,,,,0,CHEMBL3412873,Antioxidant activity assessed as DPPH scavenging activity after 30 mins by UV spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407362,1,,J Med Chem,2015,,,,,24.1,24100.0,4.382,-0.1570525221357668,-0.1459999999999999,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL3409187,,,321.13,0.0,3.98,,Oc1ccc(-c2cc3c(Br)ccc(O)c3o2)cc1O,IC50,=,18400.0,nM,4.74,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,18.4,18400.0,4.265,-0.2740525221357668,-0.2629999999999999,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL3409188,,,416.02,0.0,4.45,,Oc1cc(-c2cc3c(Br)ccc(O)c3o2)c(Br)c(O)c1O,IC50,=,19400.0,nM,4.71,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,19.4,19400.0,4.288,-0.2510525221357662,-0.2399999999999993,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL3409192,,,321.13,0.0,3.98,,Oc1ccc(-c2cc3cc(Br)cc(O)c3o2)cc1O,IC50,=,28600.0,nM,4.54,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,28.6,28600.0,4.456,-0.083052522135766,-0.0719999999999991,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL3409193,,,340.33,0.0,3.79,,CCOC(=O)/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12,IC50,=,16800.0,nM,4.78,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,16.8,16800.0,4.225,-0.3140525221357668,-0.3029999999999999,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL3409194,,,340.33,0.0,3.79,,CCOC(=O)/C=C/c1cc(O)c2oc(-c3ccc(O)c(O)c3)cc2c1,IC50,=,25400.0,nM,4.59,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,25.4,25400.0,4.405,-0.1340525221357662,-0.1229999999999993,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL3409196,,,340.33,0.0,3.79,,CCOC(=O)/C=C/c1cc(O)c(O)cc1-c1cc2cccc(O)c2o1,IC50,=,26200.0,nM,4.58,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,26.2,26200.0,4.418,-0.1210525221357663,-0.1099999999999994,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL165,RESVERATROL,3.0,228.25,0.0,2.97,,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,=,63500.0,nM,4.20,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,63.5,63500.0,4.803,0.2639474778642334,0.2750000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3409184,,,305.13,0.0,4.27,,Oc1cc(Br)c(-c2cc3ccccc3o2)cc1O,IC50,=,33800.0,nM,4.47,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,33.8,33800.0,4.529,-0.0100525221357665,0.0010000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL3409185,,,321.13,0.0,3.98,,Oc1cc(-c2cc3ccccc3o2)c(Br)c(O)c1O,IC50,=,18000.0,nM,4.75,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,18.0,18000.0,4.255,-0.2840525221357666,-0.2729999999999997,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL3409183,,,321.13,0.0,3.98,,Oc1cc(Br)c(-c2cc3cccc(O)c3o2)cc1O,IC50,=,20600.0,nM,4.69,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,20.6,20600.0,4.314,-0.2250525221357664,-0.2139999999999995,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL3409182,,,242.23,0.0,3.22,,Oc1ccc(-c2cc3cccc(O)c3o2)cc1O,IC50,=,18500.0,nM,4.73,,,UO_0000065,,,,,,0,CHEMBL3411753,Antioxidant activity assessed as DPPH radical scavenging activity incubated for for 5 mins by microplate spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,18.5,18500.0,4.267,-0.2720525221357661,-0.2609999999999992,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL165,RESVERATROL,3.0,228.25,0.0,2.97,,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,=,38000.0,nM,4.42,,,UO_0000065,,,,,,0,CHEMBL3411754,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407387,1,,Eur J Med Chem,2015,,,,,38.0,38000.0,4.58,0.0409474778642335,0.0520000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL146,BUTYLATED HYDROXYTOLUENE,2.0,220.36,0.0,4.30,,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,IC50,=,9.23,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL3610973,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608220,1,,Bioorg Med Chem Lett,2015,,,,,9.23,41886.005,4.622,0.0829474778642334,0.0940000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL3609500,,,532.45,2.0,0.23,,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(c2)OCC2c4cc5c(cc4OC32)OCO5)[C@H](O)[C@@H](O)[C@@H]1O,IC50,=,25.93,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL3610973,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608220,1,,Bioorg Med Chem Lett,2015,,,,,25.93,48699.408,4.688,0.1489474778642332,0.1600000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3609499,,,446.41,0.0,0.20,,OC[C@H]1O[C@@H](Oc2ccc3c(c2)OCC2c4cc5c(cc4OC32)OCO5)[C@H](O)[C@@H](O)[C@@H]1O,IC50,=,28.06,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL3610973,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608220,1,,Bioorg Med Chem Lett,2015,,,,,28.06,62857.015,4.798,0.2589474778642335,0.2700000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3609498,,,298.29,0.0,2.35,,O=C1C=C(c2ccc(O)cc2O)C(Cc2ccc(O)cc2)O1,IC50,=,19.53,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL3610973,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608220,1,,Bioorg Med Chem Lett,2015,,,,,19.53,65473.197,4.816,0.2769474778642333,0.2880000000000002,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3609497,,,474.46,0.0,0.13,,COc1ccc(C2=CC(=O)OC2Cc2ccc(O)cc2)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,IC50,=,25.67,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL3610973,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608220,1,,Bioorg Med Chem Lett,2015,,,,,25.67,54103.613,4.733,0.1939474778642331,0.205,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3609496,,,460.44,1.0,-0.17,,O=C1C=C(c2ccc(O)cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(Cc2ccc(O)cc2)O1,IC50,=,21.43,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL3610973,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608220,1,,Bioorg Med Chem Lett,2015,,,,,21.43,46542.438,4.668,0.1289474778642336,0.1400000000000005,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL3609495,,,462.41,2.0,0.06,,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1-c1coc2cc(O)ccc2c1=O,IC50,=,20.45,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL3610973,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608220,1,,Bioorg Med Chem Lett,2015,,,,,20.45,44224.822,4.646,0.1069474778642334,0.1180000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL50,QUERCETIN,3.0,302.24,0.0,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=,6.94,ug.mL-1,,,,UO_0000274,,,,,,0,CHEMBL3610974,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608220,1,,Bioorg Med Chem Lett,2015,,,,,6.94,22961.885,4.361,-0.1780525221357667,-0.1669999999999998,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL196,ASCORBIC ACID,4.0,176.12,0.0,-1.41,,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,=,25630.0,nM,4.59,,,UO_0000065,,,,,,0,CHEMBL3806886,Antioxidant activity assessed as ABTS radical scavenging activity after 60 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3804772,1,,Bioorg Med Chem Lett,2016,,,,,25.63,25630.0,4.409,-0.1300525221357666,-0.1189999999999997,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL3885089,,,323.78,0.0,2.68,,CCOC(=O)N1CCC(=NNC(=O)c2ccc(Cl)cc2)CC1,IC50,=,63870.0,nM,4.20,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,63.87,63870.0,4.805,0.2659474778642332,0.2770000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3885058,,,307.32,0.0,2.16,,CCOC(=O)N1CCC(=NNC(=O)c2ccc(F)cc2)CC1,IC50,=,39210.0,nM,4.41,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,39.21,39210.0,4.593,0.0539474778642334,0.0650000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL3885294,,,319.36,0.0,2.03,,CCOC(=O)N1CCC(=NNC(=O)c2ccc(OC)cc2)CC1,IC50,=,38270.0,nM,4.42,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,38.27,38270.0,4.583,0.0439474778642337,0.0550000000000006,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL3884946,,,303.36,0.0,2.33,,CCOC(=O)N1CCC(=NNC(=O)c2ccc(C)cc2)CC1,IC50,=,28080.0,nM,4.55,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,28.08,28080.0,4.448,-0.091052522135766,-0.0799999999999991,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL3884514,,,357.33,0.0,3.04,,CCOC(=O)N1CCC(=NNC(=O)c2ccc(C(F)(F)F)cc2)CC1,IC50,=,23500.0,nM,4.63,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,23.5,23500.0,4.371,-0.168052522135766,-0.1569999999999991,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL3884675,,,375.32,0.0,3.18,,CCOC(=O)N1CCC(=NNC(=O)c2ccc(C(F)(F)F)cc2F)CC1,IC50,=,59450.0,nM,4.23,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,59.45,59450.0,4.774,0.2349474778642335,0.2460000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3885095,,,375.32,0.0,3.18,,CCOC(=O)N1CCC(=NNC(=O)c2ccc(F)cc2C(F)(F)F)CC1,IC50,=,41850.0,nM,4.38,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,41.85,41850.0,4.622,0.0829474778642334,0.0940000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL3884920,,,399.49,0.0,4.65,,COc1ccc(C(=O)NN=C2CC(c3ccccc3)NC(c3ccccc3)C2)cc1,IC50,=,27920.0,nM,4.55,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,27.92,27920.0,4.446,-0.0930525221357667,-0.0819999999999998,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL3885375,,,383.5,0.0,4.95,,Cc1ccc(C(=O)NN=C2CC(c3ccccc3)NC(c3ccccc3)C2)cc1,IC50,=,64140.0,nM,4.19,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,64.14,64140.0,4.807,0.2679474778642339,0.2790000000000008,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3883826,,,459.46,0.0,4.45,,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],IC50,=,19250.0,nM,4.72,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,19.25,19250.0,4.284,-0.2550525221357667,-0.2439999999999997,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL3884157,,,455.46,1.0,5.80,,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc(C(F)(F)F)cc1F,IC50,=,63480.0,nM,4.20,,,UO_0000065,,,,,,0,CHEMBL3875350,Antioxidant activity assessed as ABTS radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3875149,1,,Eur J Med Chem,2016,,,,,63.48,63480.0,4.803,0.2639474778642334,0.2750000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4100739,,,852.84,3.0,4.97,,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2COC(=O)CCCCCCCCCCC(=O)OC[C@H](O)[C@H]2OC(=O)C(O)=C2O)ccc1O,IC50,=,30200.0,nM,4.52,,,UO_0000065,,,,,,0,CHEMBL3995639,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes preincubated for 10 mins followed by tert-butyl hydroperoxide addition measured after 60 mins by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994614,1,,Eur J Med Chem,2017,,,,,30.2,30200.0,4.48,-0.059052522135766,-0.0479999999999991,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL196,ASCORBIC ACID,4.0,176.12,0.0,-1.41,,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,=,56500.0,nM,4.25,,,UO_0000065,,,,,,0,CHEMBL3995649,Antioxidant activity against tert-butyl hydroperoxide-induced lipoperoxidation in rat liver microsomal membranes preincubated for 10 mins followed by tert-butyl hydroperoxide addition measured after 60 mins in presence of silybin by TBARS assay,F,BAO_0000249,cell membrane format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL3994614,1,,Eur J Med Chem,2017,,,,,56.5,56500.0,4.752,0.2129474778642333,0.2240000000000002,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
